Date,Market 1 Price [£/MWh],Market 2 Price [£/MWh],Transmission System Electricity Demand [MW],Wind Generation [MW],Solar Generation [MW],Coal Generation [MW],Gas Generation [MW],Market 3 Price [£/MWh]
2018-04-12 19:30:00,65.6,74.27,38465,6103.0,0.0308,2834.0,18582.0,62.8
2018-04-12 20:00:00,57.24,64.82,37158,6083.0,0.00187,2434.75,18046.8,62.8
2018-04-12 20:30:00,53.97,60.48,35239,5754.41666666666,0.0,1378.5,17400.4107142857,62.8
2018-04-12 21:00:00,53.51,56.7,33369,5404.66666666666,0.002,661.5,16121.0416666666,62.8
2018-04-12 21:30:00,52.65,58.8,31082,4959.25,0.0,207.0,14702.3333333333,62.8
2018-04-12 22:00:00,60.78,62.38,28968,4814.0,0.00204,0.0,13395.1011904761,62.8
2018-04-12 22:30:00,55.57,56.61,27386,4497.75,0.00369,0.0,12914.75,62.8
2018-04-12 23:00:00,52.44,56.0,26133,4215.25,0.00184,0.0,12157.4642857142,62.8
2018-04-12 23:30:00,47.54,52.14,25681,3914.25,0.00403,0.0,12214.125,62.8
2018-04-13 00:00:00,47.01,48.46,25793,3841.75,0.00367,0.0,12382.6071428571,63.0
2018-04-13 00:30:00,47.14,48.18,26471,3790.16666666666,0.00367,0.0,12327.0,63.0
2018-04-13 01:00:00,47.26,47.85,26600,3597.25,0.00367,0.0,12297.2391304347,63.0
2018-04-13 01:30:00,48.28,50.91,26324,3499.0,0.00383,0.0,12259.304347826,63.0
2018-04-13 02:00:00,49.5,54.99,26054,3274.0,0.0,5.4,12323.75,63.0
2018-04-13 02:30:00,48.85,51.93,25801,3252.25,0.00184,38.9,12335.75,63.0
2018-04-13 03:00:00,49.34,49.76,25636,2959.33333333333,0.00382,93.5,12263.2222222222,63.0
2018-04-13 03:30:00,49.31,55.8,25714,2849.75,0.0,144.25,12368.0,63.0
2018-04-13 04:00:00,53.59,56.8,26349,2810.5,0.00224,200.5,12721.7875,63.0
2018-04-13 04:30:00,54.47,60.83,27468,2740.5,0.00444,352.208333333333,13246.4357142857,63.0
2018-04-13 05:00:00,52.38,55.66,29882,2737.75,0.00444,1143.5,14150.7,63.0
2018-04-13 05:30:00,49.08,54.16,32120,2860.25,0.0396,2480.75,15239.2400563607,63.0
2018-04-13 06:00:00,56.11,56.64,35032,2723.25,6.37,4009.25,18171.0960144927,63.0
2018-04-13 06:30:00,71.75,75.16,37055,2581.25,59.6,4763.5,18798.0,63.0
2018-04-13 07:00:00,69.58,70.33,38417,2705.25,196.0,4991.5,18819.5,63.0
2018-04-13 07:30:00,80.95,82.64,38715,2519.5,338.0,5106.5,18844.1304347826,63.0
2018-04-13 08:00:00,94.63,100.94,39023,2497.0,568.0,5124.0,18870.5,63.0
2018-04-13 08:30:00,100.11,100.7,39180,2481.25,821.0,5124.0,18889.25,63.0
2018-04-13 09:00:00,97.0,93.29,39233,2507.25,1040.0,5124.0,18957.4166666666,63.0
2018-04-13 09:30:00,93.04,92.13,39003,2479.0,1190.0,5124.0,19036.25,63.0
2018-04-13 10:00:00,96.93,97.77,39235,2570.0,1400.0,5124.0,19118.75,63.0
2018-04-13 10:30:00,94.27,90.16,39087,2370.0,1570.0,5124.0,19233.25,63.0
2018-04-13 11:00:00,100.41,100.33,38726,2391.5,1760.0,5124.0,19208.0,63.0
2018-04-13 11:30:00,100.43,98.66,38517,2380.5,1970.0,5124.0,19196.75,63.0
2018-04-13 12:00:00,100.41,101.83,38101,2342.91666666666,2090.0,5124.0,19218.25,63.0
2018-04-13 12:30:00,96.82,93.24,37842,2281.0,1960.0,5124.0,19250.0833333333,63.0
2018-04-13 13:00:00,93.0,94.5,37847,2194.5,1970.0,5124.0,19233.25,63.0
2018-04-13 13:30:00,86.8,86.51,37622,2107.75,1830.0,5124.0,19162.5,63.0
2018-04-13 14:00:00,69.8,67.26,37534,2080.0,1870.0,5124.0,18704.75,63.0
2018-04-13 14:30:00,70.97,71.06,37576,2007.5,1890.0,5124.0,18647.5,63.0
2018-04-13 15:00:00,68.5,78.72,37686,2018.75,1590.0,5124.0,18658.0,63.0
2018-04-13 15:30:00,79.87,86.14,38280,2072.75,1210.0,5124.0,18717.5,63.0
2018-04-13 16:00:00,88.97,94.25,38528,2024.5,1250.0,5124.0,18713.75,63.0
2018-04-13 16:30:00,90.36,101.24,38536,1906.25,1050.0,5124.0,18722.5,63.0
2018-04-13 17:00:00,89.28,97.92,38566,1768.25,771.0,5124.0,18766.3017241379,63.0
2018-04-13 17:30:00,88.39,97.11,38615,1623.75,493.0,5124.0,18903.0,63.0
2018-04-13 18:00:00,70.8,82.24,38586,1539.0,304.0,5099.0,19408.5,63.0
2018-04-13 18:30:00,65.65,73.08,38298,1432.0,125.0,5074.0,19444.0,63.0
2018-04-13 19:00:00,75.24,80.57,38413,1479.0,9.75,5074.0,19451.5,63.0
2018-04-13 19:30:00,72.79,77.96,37726,1487.25,0.0268,5048.5,19281.0833333333,63.0
2018-04-13 20:00:00,60.8,69.77,36465,1476.5,0.0,4719.25,19087.75,63.0
2018-04-13 20:30:00,56.16,67.72,34884,1498.5,0.0,3842.66666666666,18502.5,63.0
2018-04-13 21:00:00,55.66,57.21,32944,1487.25,0.0,2114.91666666666,17775.5,63.0
2018-04-13 21:30:00,54.26,60.99,31137,1461.75,0.0,687.5,17229.5,63.0
2018-04-13 22:00:00,55.39,59.2,29225,1559.75,0.00337,450.0,15940.2166666666,63.0
2018-04-13 22:30:00,53.48,59.24,27667,1744.0,0.0,307.5,15023.25,63.0
2018-04-13 23:00:00,48.68,51.14,26295,1756.25,0.0,240.0,14716.5,63.0
2018-04-13 23:30:00,41.55,46.36,25759,1867.0,0.00184,240.0,14337.3166666666,63.0
2018-04-14 00:00:00,45.2,49.45,25673,1933.0,0.0527,240.0,14549.9166666666,51.0
2018-04-14 00:30:00,45.83,51.12,26240,1915.5,0.0087,240.0,14425.7291666666,51.0
2018-04-14 01:00:00,44.87,50.65,25983,1867.0,0.00827,240.0,14259.0,51.0
2018-04-14 01:30:00,45.17,46.37,25715,1820.75,0.00418,240.0,14040.75,51.0
2018-04-14 02:00:00,45.17,47.02,25378,1785.75,0.00624,240.0,13752.6071428571,51.0
2018-04-14 02:30:00,45.22,47.55,24969,1779.75,0.00744,240.0,13492.0,51.0
2018-04-14 03:00:00,45.56,47.41,24621,1800.0,0.00457,240.0,13245.25,51.0
2018-04-14 03:30:00,45.32,47.36,24519,1804.75,0.00624,240.0,13207.2666666666,51.0
2018-04-14 04:00:00,44.94,50.33,24687,1893.5,0.00861,240.0,13236.5833333333,51.0
2018-04-14 04:30:00,44.93,50.99,25065,1926.25,0.00442,240.0,13533.0833333333,51.0
2018-04-14 05:00:00,44.25,49.96,25672,1956.75,0.0202,240.0,13762.4,51.0
2018-04-14 05:30:00,44.42,50.08,26320,1920.5,1.29,240.5,14146.7333333333,51.0
2018-04-14 06:00:00,46.13,47.75,27786,1836.0,73.5,630.166666666666,14604.0,51.0
2018-04-14 06:30:00,47.06,49.72,28715,1833.25,378.0,1205.5,15185.25,51.0
2018-04-14 07:00:00,47.81,53.95,30212,1834.5,813.0,1738.5,15611.7731481481,51.0
2018-04-14 07:30:00,49.54,54.52,30756,1769.25,1440.0,1860.0,15998.5,51.0
2018-04-14 08:00:00,47.79,48.1,31578,1895.25,2230.0,1860.0,15790.1956521739,51.0
2018-04-14 08:30:00,48.65,44.04,31424,1903.0,3330.0,1860.0,15617.75,51.0
2018-04-14 09:00:00,48.56,50.53,30714,1992.0,4210.0,1860.0,15596.25,51.0
2018-04-14 09:30:00,48.03,43.91,30093,1957.5,4800.0,1732.5,15586.75,51.0
2018-04-14 10:00:00,44.66,43.68,29624,2000.0,5300.0,1312.5,15520.8260869565,51.0
2018-04-14 10:30:00,42.74,42.46,29125,2049.75,5370.0,1200.0,15287.1666666666,51.0
2018-04-14 11:00:00,42.27,44.03,28281,2152.75,5580.0,1135.0,14437.75,51.0
2018-04-14 11:30:00,42.03,38.48,27656,2302.5,5900.0,940.0,13821.3333333333,51.0
2018-04-14 12:00:00,42.17,39.22,26688,2345.25,6300.0,940.0,13008.2889610389,51.0
2018-04-14 12:30:00,41.65,39.12,25855,2373.75,6860.0,940.0,12565.0,51.0
2018-04-14 13:00:00,41.4,38.72,25440,2381.25,7180.0,940.0,12557.0,51.0
2018-04-14 13:30:00,41.03,37.93,25155,2490.5,7080.0,940.0,12270.3181818181,51.0
2018-04-14 14:00:00,40.58,39.01,25127,2534.25,6660.0,795.0,12291.25,51.0
2018-04-14 14:30:00,40.66,43.49,25550,2545.0,6180.0,710.0,12291.0,51.0
2018-04-14 15:00:00,41.19,52.45,26279,2499.5,5670.0,565.0,12495.75,51.0
2018-04-14 15:30:00,41.68,53.16,27572,2515.0,4910.0,480.0,13262.5166666666,51.0
2018-04-14 16:00:00,43.61,51.3,28860,2461.25,4070.0,480.0,14513.6956521739,51.0
2018-04-14 16:30:00,45.32,50.99,30062,2440.41666666666,3360.0,480.0,14998.25,51.0
2018-04-14 17:00:00,44.87,52.13,31130,2466.25,2530.0,480.0,15275.25,51.0
2018-04-14 17:30:00,45.51,56.02,31742,2535.75,1740.0,420.0,16073.0,51.0
2018-04-14 18:00:00,53.28,59.83,31900,2741.0,975.0,240.0,16089.25,51.0
2018-04-14 18:30:00,53.58,59.49,32182,2945.5,392.0,240.0,16099.0,51.0
2018-04-14 19:00:00,54.91,65.29,32792,3138.0,53.9,240.0,16121.0,51.0
2018-04-14 19:30:00,53.79,62.82,32819,3382.0,0.173,240.0,16131.0,51.0
2018-04-14 20:00:00,50.93,59.0,31877,3658.0,0.0263,420.0,15420.5,51.0
2018-04-14 20:30:00,50.31,61.82,30687,3982.5,0.00183,480.0,14413.0,51.0
2018-04-14 21:00:00,48.42,50.99,29420,4180.25,0.00814,480.0,13553.9166666666,51.0
2018-04-14 21:30:00,48.47,49.09,27946,4411.5,0.0104,420.0,13502.0,51.0
2018-04-14 22:00:00,45.53,45.92,26469,4554.75,0.0228,180.0,11806.7361111111,51.0
2018-04-14 22:30:00,46.11,51.01,25108,4575.25,0.00366,0.0,10165.4583333333,51.0
2018-04-14 23:00:00,42.34,47.34,23890,4637.25,0.00533,0.0,9912.5,51.0
2018-04-14 23:30:00,42.43,48.75,23378,4808.25,0.0264,0.0,9643.875,51.0
2018-04-15 00:00:00,42.67,47.57,23342,4879.5,0.0108,0.0,9546.75,48.2
2018-04-15 00:30:00,49.73,54.54,23782,4851.0,0.0216,0.0,9549.0,48.2
2018-04-15 01:00:00,45.91,46.74,23659,4797.25,0.00364,0.0,9546.75,48.2
2018-04-15 01:30:00,43.92,45.87,23300,4832.75,0.00349,0.0,9442.25,48.2
2018-04-15 02:00:00,42.9,47.91,22777,4933.0,0.00748,0.0,9029.5,48.2
2018-04-15 02:30:00,43.51,44.27,22396,4936.5,0.00808,0.0,8697.16666666666,48.2
2018-04-15 03:00:00,43.13,48.11,22137,4961.75,0.00455,0.0,8179.16666666666,48.2
2018-04-15 03:30:00,43.93,49.08,21880,4855.5,0.00714,0.0,8330.0,48.2
2018-04-15 04:00:00,44.66,50.95,21997,4848.5,0.00804,0.0,8197.57142857142,48.2
2018-04-15 04:30:00,47.91,54.06,22065,4914.75,0.00613,0.0,8316.0,48.2
2018-04-15 05:00:00,48.18,53.3,22350,4792.25,0.0044,0.0,8408.5,48.2
2018-04-15 05:30:00,47.32,51.71,22811,4907.75,5.96,0.0,8587.51666666666,48.2
2018-04-15 06:00:00,46.46,49.17,23815,5130.75,121.0,0.0,9132.25,48.2
2018-04-15 06:30:00,45.02,49.26,24667,5293.66666666666,336.0,0.0,9324.66666666666,48.2
2018-04-15 07:00:00,44.94,45.05,26188,5479.25,566.0,0.0,9695.75,48.2
2018-04-15 07:30:00,45.0,48.04,27117,5725.0,895.0,0.0,10227.9166666666,48.2
2018-04-15 08:00:00,45.71,46.65,28373,5987.0,1250.0,0.0,10764.25,48.2
2018-04-15 08:30:00,47.67,45.23,28862,6192.75,1580.0,0.0,11235.75,48.2
2018-04-15 09:00:00,49.81,50.85,29164,6430.75,2040.0,0.0,11461.75,48.2
2018-04-15 09:30:00,50.72,49.62,29037,6687.25,2520.0,0.0,11463.25,48.2
2018-04-15 10:00:00,55.49,53.97,29064,6809.5,2890.0,0.0,11437.75,48.2
2018-04-15 10:30:00,55.26,55.71,28966,7011.0,3030.0,0.0,11432.75,48.2
2018-04-15 11:00:00,54.99,51.93,29263,7217.75,3450.0,0.0,11421.0,48.2
2018-04-15 11:30:00,55.34,53.03,29352,7543.75,3210.0,0.0,11415.25,48.2
2018-04-15 12:00:00,52.1,52.26,29273,7654.25,3090.0,0.0,11468.25,48.2
2018-04-15 12:30:00,48.27,44.08,28942,7631.25,3430.0,0.0,11415.75,48.2
2018-04-15 13:00:00,47.14,44.2,28831,7812.0,3260.0,0.0,11259.8333333333,48.2
2018-04-15 13:30:00,46.15,47.99,28935,8102.5,2950.0,0.0,10974.75,48.2
2018-04-15 14:00:00,42.02,39.49,29208,8379.0,3080.0,0.0,10764.0,48.2
2018-04-15 14:30:00,43.77,45.6,29823,8449.75,2870.0,0.0,10740.0,48.2
2018-04-15 15:00:00,44.46,55.75,30755,8603.0,2580.0,0.0,11020.3333333333,48.2
2018-04-15 15:30:00,52.38,61.45,31619,8350.75,2110.0,0.0,11986.25,48.2
2018-04-15 16:00:00,66.07,75.53,32269,8028.75,1540.0,0.0,12301.25,48.2
2018-04-15 16:30:00,70.05,78.51,32511,7799.5,1170.0,0.0,12285.5,48.2
2018-04-15 17:00:00,71.43,79.3,32583,7888.75,925.0,0.0,12290.0,48.2
2018-04-15 17:30:00,69.96,78.11,32701,7943.5,719.0,0.0,12300.75,48.2
2018-04-15 18:00:00,73.65,83.94,32767,7921.75,460.0,0.0,12322.25,48.2
2018-04-15 18:30:00,70.16,79.17,32828,8126.5,209.0,0.0,12325.0,48.2
2018-04-15 19:00:00,72.54,82.35,33245,8254.25,29.7,0.0,12332.25,48.2
2018-04-15 19:30:00,71.34,77.29,32997,8335.25,0.0901,0.0,12338.0,48.2
2018-04-15 20:00:00,58.56,64.31,32055,8292.75,0.00599,0.0,11919.875,48.2
2018-04-15 20:30:00,52.11,61.4,30557,8350.0,0.00273,0.0,11558.75,48.2
2018-04-15 21:00:00,48.01,54.68,29133,8426.25,0.00182,0.0,10804.0416666666,48.2
2018-04-15 21:30:00,45.94,50.24,27205,8480.75,0.00197,0.0,8867.33333333333,48.2
2018-04-15 22:00:00,44.92,48.68,25088,8443.25,0.018,0.0,6998.69166666666,48.2
2018-04-15 22:30:00,43.53,44.19,23610,8080.33333333333,0.00202,0.0,6101.43181818181,48.2
2018-04-15 23:00:00,41.84,46.85,22533,7891.0,0.00615,0.0,5680.0,48.2
2018-04-15 23:30:00,42.41,47.27,22122,7783.25,0.0271,0.0,5682.25,48.2
2018-04-16 00:00:00,44.44,50.54,22330,7556.25,0.0053,0.0,5871.5,45.8
2018-04-16 00:30:00,51.16,57.85,22964,7715.25,0.00635,0.0,5984.5,45.8
2018-04-16 01:00:00,50.88,51.85,22959,7893.5,0.00676,0.0,6037.0,45.8
2018-04-16 01:30:00,47.01,53.4,22710,7624.75,0.00207,0.0,5950.25,45.8
2018-04-16 02:00:00,44.84,51.63,22435,7702.75,0.0048,0.0,5716.66666666666,45.8
2018-04-16 02:30:00,45.24,45.85,22187,7733.75,0.0234,0.0,5737.16666666666,45.8
2018-04-16 03:00:00,43.48,48.21,22151,7657.5,0.00485,0.0,5680.0,45.8
2018-04-16 03:30:00,43.39,47.78,22310,7647.0,0.00542,0.0,5936.5,45.8
2018-04-16 04:00:00,45.08,46.42,23142,7689.25,0.00469,0.0,6542.5,45.8
2018-04-16 04:30:00,47.24,51.76,24422,8221.25,0.00356,0.0,7268.64285714285,45.8
2018-04-16 05:00:00,51.73,54.18,27054,7841.0,0.00513,0.0,8581.75,45.8
2018-04-16 05:30:00,50.81,55.57,29649,7960.5,16.5,0.0,10714.15,45.8
2018-04-16 06:00:00,68.5,70.49,32664,7813.5,262.0,0.0,14423.7083333333,45.8
2018-04-16 06:30:00,71.43,71.64,33958,7362.0,883.0,0.0,15238.5,45.8
2018-04-16 07:00:00,68.13,68.48,34319,7448.5,1640.0,0.0,15244.75,45.8
2018-04-16 07:30:00,62.09,62.84,33587,7317.25,2400.0,0.0,15241.0,45.8
2018-04-16 08:00:00,52.96,53.64,33121,7253.25,3040.0,0.0,15234.25,45.8
2018-04-16 08:30:00,50.61,45.85,32498,7071.25,3880.0,0.0,15227.0,45.8
2018-04-16 09:00:00,51.35,50.02,31933,7264.0,4510.0,0.0,14976.0833333333,45.8
2018-04-16 09:30:00,48.74,48.49,31923,7312.5,4990.0,0.0,14491.875,45.8
2018-04-16 10:00:00,42.57,38.86,31942,7393.75,4990.0,0.0,14315.625,45.8
2018-04-16 10:30:00,43.21,39.86,31930,7656.25,5000.0,0.0,13928.25,45.8
2018-04-16 11:00:00,43.97,40.19,31860,7816.25,5260.0,0.0,14158.25,45.8
2018-04-16 11:30:00,43.44,40.18,31408,7809.25,5200.0,0.0,14307.75,45.8
2018-04-16 12:00:00,42.03,43.29,30960,7739.5,5440.0,0.0,14108.5,45.8
2018-04-16 12:30:00,40.94,41.04,30212,7843.5,4990.0,0.0,13608.5,45.8
2018-04-16 13:00:00,40.79,35.9,29991,7973.75,5170.0,0.0,13110.25,45.8
2018-04-16 13:30:00,40.34,40.51,29642,8285.25,5130.0,0.0,12971.25,45.8
2018-04-16 14:00:00,44.5,40.34,29316,8660.66666666666,4630.0,0.0,12664.8333333333,45.8
2018-04-16 14:30:00,43.89,44.13,29909,9161.5,4570.0,0.0,12557.25,45.8
2018-04-16 15:00:00,44.07,51.18,31202,9921.0,4150.0,0.25,12582.0,45.8
2018-04-16 15:30:00,45.56,55.83,32287,9690.0,3660.0,76.0,12947.25,45.8
2018-04-16 16:00:00,49.21,59.33,33284,9806.75,3180.0,238.75,13363.0,45.8
2018-04-16 16:30:00,50.0,58.5,33887,9820.75,2690.0,452.333333333333,13370.0,45.8
2018-04-16 17:00:00,50.68,57.59,34202,9831.75,1800.0,490.0,13281.3333333333,45.8
2018-04-16 17:30:00,50.43,60.9,34623,9917.5,1150.0,490.0,13002.5,45.8
2018-04-16 18:00:00,51.18,60.09,34797,10213.25,586.0,490.0,12730.875,45.8
2018-04-16 18:30:00,51.16,60.25,34856,10396.0,236.0,490.0,12634.5,45.8
2018-04-16 19:00:00,51.7,58.51,35269,11104.25,24.0,490.0,12640.75,45.8
2018-04-16 19:30:00,51.29,57.89,35031,11017.5,0.0541,490.0,12615.75,45.8
2018-04-16 20:00:00,51.1,57.44,33749,11029.25,0.00224,425.25,11209.3333333333,45.8
2018-04-16 20:30:00,49.77,57.59,31597,11175.0,0.031,121.375,9199.93181818181,45.8
2018-04-16 21:00:00,48.61,49.8,29332,11372.5,0.0265,0.0,7561.5,45.8
2018-04-16 21:30:00,47.73,49.16,26916,11556.0,0.00202,0.0,5787.375,45.8
2018-04-16 22:00:00,44.1,47.66,24486,11806.75,0.00568,0.0,2961.41666666666,45.8
2018-04-16 22:30:00,41.35,46.86,22813,12302.25,0.0282,0.0,1887.25,45.8
2018-04-16 23:00:00,35.67,36.08,21680,12276.25,0.0252,0.0,1679.0,45.8
2018-04-16 23:30:00,33.11,38.12,21062,12518.25,0.00741,0.0,1629.66666666666,45.8
2018-04-17 00:00:00,26.95,33.26,21090,12642.75,0.00656,0.0,1404.5,43.599999999999994
2018-04-17 00:30:00,25.58,30.34,21499,12821.75,0.00188,0.0,1387.0,43.599999999999994
2018-04-17 01:00:00,24.17,25.97,21257,12908.25,0.0064,0.0,1387.0,43.599999999999994
2018-04-17 01:30:00,22.33,25.77,21060,12987.25,0.0064,0.0,1387.0,43.599999999999994
2018-04-17 02:00:00,24.24,27.78,20713,13204.0,0.0117,0.0,1387.0,43.599999999999994
2018-04-17 02:30:00,23.06,25.19,20471,13323.25,0.00375,0.0,1387.0,43.599999999999994
2018-04-17 03:00:00,23.26,25.31,20304,13462.5,0.00374,0.0,1387.0,43.599999999999994
2018-04-17 03:30:00,24.08,24.11,20352,13553.75,0.00187,0.0,1460.0,43.599999999999994
2018-04-17 04:00:00,38.49,44.17,21273,13620.25,0.00416,0.0,1691.5,43.599999999999994
2018-04-17 04:30:00,45.04,45.83,22412,13642.0,0.00359,0.0,1985.75,43.599999999999994
2018-04-17 05:00:00,45.77,46.1,24921,13656.25,0.00881,0.0,3047.58333333333,43.599999999999994
2018-04-17 05:30:00,45.61,51.25,27604,13696.0,8.19,0.0,5617.25,43.599999999999994
2018-04-17 06:00:00,45.42,51.29,30871,13852.5,110.0,0.0,7825.83333333333,43.599999999999994
2018-04-17 06:30:00,54.52,56.81,32626,13824.0,314.0,0.0,7890.0,43.599999999999994
2018-04-17 07:00:00,54.04,57.72,33133,13947.5,618.0,0.0,8095.75,43.599999999999994
2018-04-17 07:30:00,52.08,52.58,32718,13951.75,1100.0,0.0,8160.25,43.599999999999994
2018-04-17 08:00:00,47.34,53.48,32779,13936.25,1550.0,0.0,8475.25,43.599999999999994
2018-04-17 08:30:00,45.12,44.85,32507,13993.25,1780.0,0.0,8579.75,43.599999999999994
2018-04-17 09:00:00,44.64,41.42,31806,14084.25,2210.0,0.0,8061.75,43.599999999999994
2018-04-17 09:30:00,43.84,41.53,31532,14182.0,2640.0,0.0,8004.25,43.599999999999994
2018-04-17 10:00:00,43.64,41.73,31352,14193.0,3170.0,0.0,8499.25,43.599999999999994
2018-04-17 10:30:00,43.35,39.67,31363,14205.0,3230.0,0.0,8228.5,43.599999999999994
2018-04-17 11:00:00,44.37,41.01,31483,14272.75,3750.0,0.0,8119.0,43.599999999999994
2018-04-17 11:30:00,44.33,46.05,31044,14321.25,3830.0,0.0,8118.0,43.599999999999994
2018-04-17 12:00:00,43.21,41.28,30874,14082.75,4150.0,0.0,8132.5,43.599999999999994
2018-04-17 12:30:00,42.97,41.15,30519,14002.75,4600.0,0.0,7836.0,43.599999999999994
2018-04-17 13:00:00,42.81,42.68,30487,14176.75,4240.0,0.0,7477.5,43.599999999999994
2018-04-17 13:30:00,42.74,38.86,30455,14104.75,3860.0,0.0,7398.25,43.599999999999994
2018-04-17 14:00:00,44.41,42.12,30623,13963.25,3700.0,0.0,7527.5,43.599999999999994
2018-04-17 14:30:00,44.91,48.81,31612,13931.25,3240.0,0.0,7708.66666666666,43.599999999999994
2018-04-17 15:00:00,45.78,56.74,32735,13929.25,2560.0,0.0,8232.5,43.599999999999994
2018-04-17 15:30:00,49.39,59.72,33766,13832.25,2040.0,0.0,8787.5,43.599999999999994
2018-04-17 16:00:00,53.79,64.23,34548,13675.0,1530.0,0.0,9774.91666666666,43.599999999999994
2018-04-17 16:30:00,51.25,58.31,34587,13399.25,1140.0,0.0,10276.6666666666,43.599999999999994
2018-04-17 17:00:00,51.84,58.45,34497,13320.5,888.0,0.0,10655.0,43.599999999999994
2018-04-17 17:30:00,49.76,61.54,34714,13147.0,699.0,0.0,10806.9166666666,43.599999999999994
2018-04-17 18:00:00,52.53,63.71,34595,12616.5,370.0,0.0,10850.35,43.599999999999994
2018-04-17 18:30:00,51.64,57.81,34505,12705.5,166.0,0.0,10610.0,43.599999999999994
2018-04-17 19:00:00,56.22,64.88,34574,12420.75,22.8,0.0,10569.75,43.599999999999994
2018-04-17 19:30:00,55.87,67.52,34237,12076.5,0.133,0.0,10727.0833333333,43.599999999999994
2018-04-17 20:00:00,53.87,60.8,33016,12050.0,0.0287,0.0,10537.0,43.599999999999994
2018-04-17 20:30:00,51.9,58.45,31314,11776.25,0.00375,0.0,9320.125,43.599999999999994
2018-04-17 21:00:00,52.22,57.75,29235,11554.25,0.00281,0.0,7580.25,43.599999999999994
2018-04-17 21:30:00,49.73,54.91,27091,11334.5,0.00203,0.0,6401.5,43.599999999999994
2018-04-17 22:00:00,46.94,49.26,25216,11307.75,0.0532,0.0,4770.875,43.599999999999994
2018-04-17 22:30:00,31.07,31.46,23675,10970.5,0.00624,0.0,4307.0,43.599999999999994
2018-04-17 23:00:00,25.18,25.19,22446,10615.0,0.0167,0.0,4139.5,43.599999999999994
2018-04-17 23:30:00,28.13,34.71,22033,10541.75,0.00375,0.0,4025.5,43.599999999999994
2018-04-18 00:00:00,35.36,36.72,22214,10475.75,0.00449,0.0,3635.5,48.6
2018-04-18 00:30:00,40.62,41.11,22570,10130.75,0.00356,0.0,3591.0,48.6
2018-04-18 01:00:00,46.74,51.43,22532,9896.5,0.00198,0.0,3768.0,48.6
2018-04-18 01:30:00,48.35,52.04,22360,9829.75,0.00661,0.0,4021.75,48.6
2018-04-18 02:00:00,46.53,53.53,22103,9633.5,0.00608,0.0,4167.0,48.6
2018-04-18 02:30:00,46.13,51.42,21782,9618.75,0.00684,0.0,4197.25,48.6
2018-04-18 03:00:00,47.04,51.16,21706,9492.25,0.00625,0.0,4062.0,48.6
2018-04-18 03:30:00,47.04,48.93,21877,9105.0,0.00605,0.0,4110.75,48.6
2018-04-18 04:00:00,45.2,48.21,22463,9212.0,0.00217,0.0,4520.66666666666,48.6
2018-04-18 04:30:00,46.59,53.37,23730,9258.75,0.00177,0.0,5232.5,48.6
2018-04-18 05:00:00,52.46,54.96,26309,9086.25,0.0214,0.0,6726.83333333333,48.6
2018-04-18 05:30:00,47.66,50.15,29085,8899.5,39.6,0.0,8908.54166666666,48.6
2018-04-18 06:00:00,53.09,59.85,32020,9015.75,310.0,0.0,12221.7083333333,48.6
2018-04-18 06:30:00,66.29,71.56,32916,9090.5,794.0,0.0,12935.75,48.6
2018-04-18 07:00:00,63.54,69.23,32625,9089.0,1410.0,0.0,13178.25,48.6
2018-04-18 07:30:00,62.1,64.26,31914,9225.75,2150.0,0.0,13244.25,48.6
2018-04-18 08:00:00,50.74,53.56,31761,9083.5,3060.0,0.0,13221.0,48.6
2018-04-18 08:30:00,48.26,44.31,31233,8980.5,3860.0,0.0,12841.1785714285,48.6
2018-04-18 09:00:00,46.07,46.05,30153,8802.75,4660.0,0.0,12093.25,48.6
2018-04-18 09:30:00,45.85,47.06,29419,8745.75,5540.0,0.0,11357.875,48.6
2018-04-18 10:00:00,41.81,43.13,28731,8803.5,6300.0,0.0,11114.5,48.6
2018-04-18 10:30:00,42.0,38.66,28533,8773.0,6840.0,0.0,10929.25,48.6
2018-04-18 11:00:00,42.12,39.19,28314,8617.75,7540.0,0.0,10737.5,48.6
2018-04-18 11:30:00,43.16,40.96,27837,8864.25,7820.0,0.0,10194.25,48.6
2018-04-18 12:00:00,42.68,43.95,27550,8461.0,7930.0,0.0,9881.75,48.6
2018-04-18 12:30:00,43.94,39.54,27198,8250.0,8300.0,0.0,9937.16666666666,48.6
2018-04-18 13:00:00,45.13,43.74,27092,8038.75,8230.0,0.0,9679.25,48.6
2018-04-18 13:30:00,45.0,40.85,26942,7826.0,8130.0,0.0,9775.25,48.6
2018-04-18 14:00:00,50.24,46.01,27175,7950.0,7660.0,0.0,10091.2,48.6
2018-04-18 14:30:00,50.51,53.41,27789,8005.0,7160.0,0.0,10275.5,48.6
2018-04-18 15:00:00,50.24,57.01,28930,8046.25,6360.0,0.0,10957.85,48.6
2018-04-18 15:30:00,50.51,60.79,30153,8142.25,5640.0,0.0,11453.0,48.6
2018-04-18 16:00:00,51.29,58.83,31038,8344.5,4670.0,0.0,12179.75,48.6
2018-04-18 16:30:00,51.7,62.18,31587,8757.25,3820.0,0.0,12205.0,48.6
2018-04-18 17:00:00,52.28,60.91,32249,9225.0,2910.0,0.0,12213.5,48.6
2018-04-18 17:30:00,52.98,60.45,32885,9708.5,2060.0,0.0,12231.5,48.6
2018-04-18 18:00:00,54.01,64.33,33044,9950.75,1250.0,0.0,12266.5,48.6
